,train,val,test
0,9f905736-f662-41d6-b3ac-16758d_D1_D1,C3N-02251-26,C3N-01489-22
1,93e30fd5-e57e-4503-a175-863c7d_D1_D1,C3N-02251-27,C3N-01489-27
2,5a84eae1-197e-4463-ad65-59becc_D1_D1,C3N-02251-28,C3N-01489-21
3,C3L-00001-21,C3L-02957-22,C3N-01489-23
4,C3L-00001-26,C3L-02957-26,C3N-01489-24
5,C3L-00080-21,C3L-02957-21,C3N-01489-26
6,C3L-00080-26,C3L-02957-23,C3L-01632-22
7,C3L-00083-21,C3L-01862-21,C3L-01632-26
8,C3L-00083-26,C3L-01862-22,C3L-01632-21
9,C3L-00093-21,C3L-01862-23,C3L-01632-23
10,C3L-00093-26,C3L-01862-26,C3N-03911-21
11,C3L-00094-21,C3N-02424-21,C3N-03911-26
12,C3L-00094-26,C3N-02424-22,C3N-03911-22
13,C3L-00140-22,C3N-02424-23,C3N-03911-23
14,C3L-00140-26,C3N-01419-23,C3L-02165-21
15,C3L-00140-21,C3N-01419-26,C3L-02165-24
16,C3L-00144-21,C3N-01419-21,C3L-02165-22
17,C3L-00144-26,C3N-01419-22,C3L-02165-23
18,C3L-00263-24,C3N-01419-24,C3L-02165-25
19,C3L-00263-25,C3N-01419-27,C3L-02654-22
20,C3L-00263-28,C3N-02089-23,C3L-02654-26
21,C3L-00263-21,C3N-02089-26,C3L-02654-27
22,C3L-00263-22,C3N-02089-21,C3L-02654-28
23,C3L-00263-23,C3N-02089-22,C3L-02654-21
24,C3L-00263-26,C3N-02089-24,C3L-02654-23
25,C3L-00263-27,C3N-02089-27,C3L-02654-24
26,C3L-00279-22,C3N-02155-23,C3L-02654-25
27,C3L-00279-23,C3N-02155-26,C3N-03080-22
28,C3L-00279-25,C3N-02155-21,C3N-03080-23
29,C3L-00279-21,C3N-02155-22,C3N-03080-21
30,C3L-00279-24,C3N-02155-24,C3L-00444-23
31,C3L-00279-26,C3N-02155-27,C3L-00444-28
32,C3L-00368-21,C3N-02529-21,C3L-00444-21
33,C3L-00368-26,C3N-02529-22,C3L-00444-22
34,C3L-00368-22,C3N-02529-23,C3L-00444-26
35,C3L-00422-21,C3L-03726-23,C3L-00444-27
36,C3L-00422-22,C3L-03726-24,C3L-03462-24
37,C3L-00422-25,C3L-03726-21,C3L-03462-21
38,C3L-00422-23,C3L-03726-22,C3L-03462-22
39,C3L-00422-24,C3L-03726-25,C3L-03462-23
40,C3L-00422-26,C3L-03726-26,C3N-00560-22
41,C3L-00446-21,C3N-03225-21,C3N-00560-26
42,C3L-00446-25,C3N-03225-26,C3N-00560-21
43,C3L-00446-22,C3N-03225-22,C3N-00560-23
44,C3L-00446-23,C3N-03225-23,C3N-00560-24
45,C3L-00446-24,C3N-00551-24,C3N-00560-27
46,C3L-00446-26,C3N-00551-26,C3N-02234-21
47,C3L-00446-27,C3N-00551-21,C3N-02234-26
48,C3L-00510-22,C3N-00551-22,C3N-02234-22
49,C3L-00510-23,C3N-00551-23,C3N-02234-23
50,C3L-00510-24,C3N-00551-27,C3N-02234-24
51,C3L-00510-21,C3N-04382-22,C3N-02234-27
52,C3L-00510-25,C3N-04382-26,C3L-00412-21
53,C3L-00510-26,C3N-04382-21,C3L-00412-26
54,C3L-00604-21,C3N-04382-27,C3N-03202-21
55,C3L-00604-26,C3N-01016-22,C3N-03202-22
56,C3L-00604-22,C3N-01016-26,C3N-03202-23
57,C3L-00604-23,C3N-01016-21,C3L-02560-22
58,C3L-00893-22,C3N-01016-23,C3L-02560-26
59,C3L-00893-26,C3N-01016-24,C3L-02560-21
60,C3L-00893-21,C3N-01016-27,C3N-01488-23
61,C3L-00893-23,C3L-04365-22,C3N-01488-26
62,C3L-00893-24,C3L-04365-24,C3N-01488-21
63,C3L-00893-25,C3L-04365-25,C3N-01488-22
64,C3L-00913-23,C3L-04365-28,C3N-01488-24
65,C3L-00913-26,C3L-04365-21,C3N-01488-27
66,C3L-00913-21,C3L-04365-23,C3N-03420-22
67,C3L-00913-22,C3L-04365-26,C3N-03420-29
68,,C3L-04365-27,C3N-03420-21
69,,C3L-01330-21,C3N-02087-21
70,,C3L-01330-22,C3N-02087-26
71,,C3L-01330-24,C3N-02087-22
72,,C3L-01330-23,C3N-02087-23
73,,C3L-01330-25,C3N-02087-24
74,,C3L-01330-26,C3N-02087-27
75,,C3N-02240-23,C3L-00973-23
76,,C3N-02240-26,C3L-00973-27
77,,C3N-02240-21,C3L-00973-21
78,,C3N-02240-22,C3L-00973-22
79,,C3N-02240-24,C3L-00973-24
80,,C3N-02240-27,C3L-00973-25
81,,C3L-01924-23,C3L-00973-28
82,,C3L-01924-25,C3N-01074-21
83,,C3L-01924-27,C3N-01074-22
84,,C3L-01924-21,C3N-01074-23
85,,C3L-01924-22,C3N-01074-24
86,,C3L-01924-24,C3N-01074-26
87,,C3L-01924-28,C3N-01074-27
88,,C3L-03721-21,C3N-03073-22
89,,C3L-03721-22,C3N-03073-23
90,,C3N-03057-22,C3N-03073-21
91,,C3N-03057-21,C3N-02433-21
92,,C3N-03057-23,C3N-02433-22
93,,2f2e5477-42a4-4906-a943-bf7f80_D1_D1,C3N-02433-23
94,,C3N-00223-21,C3N-02237-23
95,,C3N-00223-27,C3N-02237-26
96,,C3N-00223-22,C3N-02237-21
97,,C3N-00223-23,C3N-02237-22
98,,C3N-00223-24,C3N-02237-24
99,,C3N-00223-25,C3N-02237-27
100,,C3N-00223-26,C3N-02948-21
101,,C3N-00223-28,C3N-02948-22
102,,C3L-00095-21,C3N-02948-26
103,,C3L-00095-26,C3N-02948-23
104,,C3L-00095-22,C3N-02948-27
105,,C3L-00095-23,C3L-00009-21
106,,C3N-00545-21,C3L-00009-26
107,,C3N-00545-23,
108,,C3N-00545-26,
109,,C3N-00545-22,
110,,C3N-00545-24,
111,,C3N-00545-27,
