,train,val,test
0,93e30fd5-e57e-4503-a175-863c7d_D1_D1,C3N-00578-24,C3N-02757-21
1,5a84eae1-197e-4463-ad65-59becc_D1_D1,C3N-00578-26,C3N-02757-22
2,2f2e5477-42a4-4906-a943-bf7f80_D1_D1,C3N-00578-21,C3N-02757-23
3,C3L-00009-21,C3N-00578-22,C3N-04168-21
4,C3L-00009-26,C3N-00578-23,C3N-04168-26
5,C3L-00080-21,C3N-00578-27,C3N-04168-22
6,C3L-00080-26,C3L-00446-21,C3N-04168-23
7,C3L-00094-21,C3L-00446-25,C3L-04365-22
8,C3L-00094-26,C3L-00446-22,C3L-04365-24
9,C3L-00095-21,C3L-00446-23,C3L-04365-25
10,C3L-00095-26,C3L-00446-24,C3L-04365-28
11,C3L-00095-22,C3L-00446-26,C3L-04365-21
12,C3L-00095-23,C3L-00446-27,C3L-04365-23
13,C3L-00140-22,C3L-01632-22,C3L-04365-26
14,C3L-00140-26,C3L-01632-26,C3L-04365-27
15,C3L-00140-21,C3L-01632-21,C3L-03985-23
16,C3L-00144-21,C3L-01632-23,C3L-03985-24
17,C3L-00144-26,C3L-02169-21,C3L-03985-26
18,C3L-00263-24,C3L-02169-26,C3L-03985-28
19,C3L-00263-25,C3L-02169-22,C3L-03985-21
20,C3L-00263-28,C3L-02169-23,C3L-03985-22
21,C3L-00263-21,C3L-02169-24,C3L-03985-25
22,C3L-00263-22,C3L-02169-25,C3L-03985-27
23,C3L-00263-23,C3N-02423-21,C3N-02718-23
24,C3L-00263-26,C3N-02423-22,C3N-02718-26
25,C3L-00263-27,C3N-02423-23,C3N-02718-21
26,C3L-00279-22,C3N-02143-23,C3N-02718-22
27,C3L-00279-23,C3N-02143-26,C3N-00223-21
28,C3L-00279-25,C3N-02143-21,C3N-00223-27
29,C3L-00279-21,C3N-02143-22,C3N-00223-22
30,C3L-00279-24,C3N-02143-24,C3N-00223-23
31,C3L-00279-26,C3N-02143-27,C3N-00223-24
32,C3L-00412-21,C3L-00368-21,C3N-00223-25
33,C3L-00412-26,C3L-00368-26,C3N-00223-26
34,C3L-00422-21,C3L-00368-22,C3N-00223-28
35,C3L-00422-22,C3L-00083-21,C3N-03038-22
36,C3L-00422-25,C3L-00083-26,C3N-03038-23
37,C3L-00422-23,C3N-02000-21,C3N-03038-21
38,C3L-00422-24,C3N-02000-23,C3N-03038-24
39,C3L-00422-26,C3N-02000-22,C3L-04033-21
40,C3L-00444-23,C3L-00001-21,C3L-04033-22
41,C3L-00444-28,C3L-00001-26,C3L-04033-27
42,C3L-00444-21,C3N-02242-24,C3L-04033-23
43,C3L-00444-22,C3N-02242-26,C3L-04033-24
44,C3L-00444-26,C3N-02242-21,C3L-04033-25
45,C3L-00444-27,C3N-02242-22,C3L-04033-26
46,C3L-00510-22,C3N-02242-23,C3L-04033-28
47,C3L-00510-23,C3N-02242-27,C3N-02144-22
48,C3L-00510-24,C3N-02586-21,C3N-02144-26
49,C3L-00510-21,C3N-02586-22,C3N-02144-21
50,C3L-00510-25,C3N-02586-23,C3N-02144-23
51,C3L-00510-26,C3N-01415-21,C3N-02144-24
52,C3L-00604-21,C3N-01415-27,C3N-02144-27
53,C3L-00604-26,C3N-01415-22,C3N-00704-21
54,C3L-00604-22,C3N-01415-23,C3N-00704-22
55,C3L-00604-23,C3N-01415-24,C3N-00704-23
56,C3L-00893-22,C3N-01415-26,C3N-00704-24
57,C3L-00893-26,C3N-02572-21,C3N-01409-24
58,C3L-00893-21,C3N-02572-22,C3N-01409-21
59,C3L-00893-23,C3N-02572-23,C3N-01409-22
60,C3L-00893-24,C3N-02421-21,C3N-01409-23
61,C3L-00893-25,C3N-02421-22,C3N-01409-27
62,C3L-00913-23,C3N-02421-23,C3N-03890-21
63,C3L-00913-26,C3L-03976-25,C3N-03890-26
64,C3L-00913-21,C3L-03976-26,C3N-03890-22
65,C3L-00913-22,C3L-03976-21,C3N-03890-23
66,C3L-00973-23,C3L-03976-22,C3L-03642-21
67,C3L-00973-27,C3L-03976-23,C3L-03642-22
68,C3L-00973-21,C3L-03976-24,C3L-02350-22
69,C3L-00973-22,C3L-03976-27,C3L-02350-26
70,C3L-00973-24,C3L-03976-28,C3N-03052-21
71,C3L-00973-25,C3N-02230-21,C3N-03052-22
72,C3L-00973-28,C3N-02230-26,C3N-03052-23
73,,C3N-02230-22,C3N-02067-21
74,,C3N-02230-23,C3N-02067-22
75,,C3N-02230-24,C3N-02067-23
76,,C3N-02230-27,C3N-02950-22
77,,C3L-02365-21,C3N-02950-26
78,,C3L-02365-23,C3N-02950-27
79,,C3L-02365-22,C3N-02950-21
80,,C3L-02365-24,C3L-02508-22
81,,C3L-02365-25,C3L-02508-24
82,,C3N-00737-21,C3L-02508-21
83,,C3N-00737-23,C3L-02508-23
84,,C3N-00737-26,C3L-02508-25
85,,C3N-00737-22,C3L-02508-26
86,,C3N-00737-27,C3L-03726-23
87,,C3L-00093-21,C3L-03726-24
88,,C3L-00093-26,C3L-03726-21
89,,C3N-02929-21,C3L-03726-22
90,,C3N-02929-22,C3L-03726-25
91,,C3N-02929-23,C3L-03726-26
