,train,val,test
9f905736-f662-41d6-b3ac-16758d_D1_D1,True,False,False
93e30fd5-e57e-4503-a175-863c7d_D1_D1,True,False,False
5a84eae1-197e-4463-ad65-59becc_D1_D1,True,False,False
2f2e5477-42a4-4906-a943-bf7f80_D1_D1,True,False,False
C3L-00009-21,True,False,False
C3L-00009-26,True,False,False
C3L-00080-21,True,False,False
C3L-00080-26,True,False,False
C3L-00093-21,True,False,False
C3L-00093-26,True,False,False
C3L-00094-21,True,False,False
C3L-00094-26,True,False,False
C3L-00140-22,True,False,False
C3L-00140-26,True,False,False
C3L-00140-21,True,False,False
C3L-00144-21,True,False,False
C3L-00144-26,True,False,False
C3L-00263-24,True,False,False
C3L-00263-25,True,False,False
C3L-00263-28,True,False,False
C3L-00263-21,True,False,False
C3L-00263-22,True,False,False
C3L-00263-23,True,False,False
C3L-00263-26,True,False,False
C3L-00263-27,True,False,False
C3L-00279-22,True,False,False
C3L-00279-23,True,False,False
C3L-00279-25,True,False,False
C3L-00279-21,True,False,False
C3L-00279-24,True,False,False
C3L-00279-26,True,False,False
C3L-00368-21,True,False,False
C3L-00368-26,True,False,False
C3L-00368-22,True,False,False
C3L-00412-21,True,False,False
C3L-00412-26,True,False,False
C3L-00422-21,True,False,False
C3L-00422-22,True,False,False
C3L-00422-25,True,False,False
C3L-00422-23,True,False,False
C3L-00422-24,True,False,False
C3L-00422-26,True,False,False
C3L-00446-21,True,False,False
C3L-00446-25,True,False,False
C3L-00446-22,True,False,False
C3L-00446-23,True,False,False
C3L-00446-24,True,False,False
C3L-00446-26,True,False,False
C3L-00446-27,True,False,False
C3L-00510-22,True,False,False
C3L-00510-23,True,False,False
C3L-00510-24,True,False,False
C3L-00510-21,True,False,False
C3L-00510-25,True,False,False
C3L-00510-26,True,False,False
C3L-00973-23,True,False,False
C3L-00973-27,True,False,False
C3L-00973-21,True,False,False
C3L-00973-22,True,False,False
C3L-00973-24,True,False,False
C3L-00973-25,True,False,False
C3L-00973-28,True,False,False
C3L-01632-22,True,False,False
C3L-01632-26,True,False,False
C3L-01632-21,True,False,False
C3L-01632-23,True,False,False
C3N-02916-23,False,True,False
C3N-02916-26,False,True,False
C3N-02916-21,False,True,False
C3N-02916-22,False,True,False
