,train,val,test
9f905736-f662-41d6-b3ac-16758d_D1_D1,True,False,False
5a84eae1-197e-4463-ad65-59becc_D1_D1,True,False,False
2f2e5477-42a4-4906-a943-bf7f80_D1_D1,True,False,False
C3L-00001-21,True,False,False
C3L-00001-26,True,False,False
C3L-00009-21,True,False,False
C3L-00009-26,True,False,False
C3L-00080-21,True,False,False
C3L-00080-26,True,False,False
C3L-00083-21,True,False,False
C3L-00083-26,True,False,False
C3L-00093-21,True,False,False
C3L-00093-26,True,False,False
C3L-00094-21,True,False,False
C3L-00094-26,True,False,False
C3L-00140-22,True,False,False
C3L-00140-26,True,False,False
C3L-00140-21,True,False,False
C3L-00144-21,True,False,False
C3L-00144-26,True,False,False
C3L-00263-24,True,False,False
C3L-00263-25,True,False,False
C3L-00263-28,True,False,False
C3L-00263-21,True,False,False
C3L-00263-22,True,False,False
C3L-00263-23,True,False,False
C3L-00263-26,True,False,False
C3L-00263-27,True,False,False
C3L-00279-22,True,False,False
C3L-00279-23,True,False,False
C3L-00279-25,True,False,False
C3L-00279-21,True,False,False
C3L-00279-24,True,False,False
C3L-00279-26,True,False,False
C3L-00368-21,True,False,False
C3L-00368-26,True,False,False
C3L-00368-22,True,False,False
C3L-00422-21,True,False,False
C3L-00422-22,True,False,False
C3L-00422-25,True,False,False
C3L-00422-23,True,False,False
C3L-00422-24,True,False,False
C3L-00422-26,True,False,False
C3L-00444-23,True,False,False
C3L-00444-28,True,False,False
C3L-00444-21,True,False,False
C3L-00444-22,True,False,False
C3L-00444-26,True,False,False
C3L-00444-27,True,False,False
C3L-00446-21,True,False,False
C3L-00446-25,True,False,False
C3L-00446-22,True,False,False
C3L-00446-23,True,False,False
C3L-00446-24,True,False,False
C3L-00446-26,True,False,False
C3L-00446-27,True,False,False
C3L-00510-22,True,False,False
C3L-00510-23,True,False,False
C3L-00510-24,True,False,False
C3L-00510-21,True,False,False
C3L-00510-25,True,False,False
C3L-00510-26,True,False,False
C3L-00604-21,True,False,False
C3L-00604-26,True,False,False
C3L-00604-22,True,False,False
C3L-00604-23,True,False,False
C3N-03222-21,False,True,False
C3N-03222-26,False,True,False
C3N-03222-22,False,True,False
C3N-03222-23,False,True,False
C3N-00738-21,False,True,False
C3N-00738-23,False,True,False
C3N-00738-22,False,True,False
C3N-00738-24,False,True,False
93e30fd5-e57e-4503-a175-863c7d_D1_D1,False,True,False
C3N-00959-22,False,True,False
C3N-00959-26,False,True,False
C3N-00959-21,False,True,False
C3N-00959-23,False,True,False
C3N-00959-27,False,True,False
C3N-00580-23,False,True,False
C3N-00580-26,False,True,False
C3N-00580-21,False,True,False
C3N-00580-22,False,True,False
C3N-00580-24,False,True,False
C3N-00580-27,False,True,False
C3L-02654-22,False,True,False
C3L-02654-26,False,True,False
C3L-02654-27,False,True,False
C3L-02654-28,False,True,False
C3L-02654-21,False,True,False
C3L-02654-23,False,True,False
C3L-02654-24,False,True,False
C3L-02654-25,False,True,False
C3N-00559-21,False,True,False
C3N-00559-26,False,True,False
C3N-00559-22,False,True,False
C3N-00559-23,False,True,False
C3N-00559-24,False,True,False
C3N-00559-27,False,True,False
C3N-02149-22,False,True,False
C3N-02149-26,False,True,False
C3N-02149-21,False,True,False
C3N-02149-23,False,True,False
C3N-02149-24,False,True,False
C3N-02149-27,False,True,False
C3N-02090-23,False,True,False
C3N-02090-26,False,True,False
C3N-02090-21,False,True,False
C3N-02090-22,False,True,False
C3N-02090-27,False,True,False
C3N-01413-21,False,True,False
C3N-01413-26,False,True,False
C3N-01413-22,False,True,False
C3N-01413-23,False,True,False
C3N-01413-24,False,True,False
C3N-01413-27,False,True,False
C3N-03238-21,False,True,False
C3N-03238-26,False,True,False
C3N-03238-22,False,True,False
C3N-03238-23,False,True,False
C3N-02828-21,False,True,False
C3N-02828-26,False,True,False
C3N-02828-22,False,True,False
C3N-02828-23,False,True,False
C3N-02828-24,False,True,False
C3N-02828-27,False,True,False
C3L-03969-23,False,True,False
C3L-03969-24,False,True,False
C3L-03969-25,False,True,False
C3L-03969-26,False,True,False
C3L-03969-27,False,True,False
C3L-03969-28,False,True,False
C3L-03969-21,False,True,False
C3L-03969-22,False,True,False
C3L-04033-21,False,True,False
C3L-04033-22,False,True,False
C3L-04033-27,False,True,False
C3L-04033-23,False,True,False
C3L-04033-24,False,True,False
C3L-04033-25,False,True,False
C3L-04033-26,False,True,False
C3L-04033-28,False,True,False
C3L-01924-23,False,True,False
C3L-01924-25,False,True,False
C3L-01924-27,False,True,False
C3L-01924-21,False,True,False
C3L-01924-22,False,True,False
C3L-01924-24,False,True,False
C3L-01924-28,False,True,False
C3L-02345-22,False,True,False
C3L-02345-26,False,True,False
C3L-02345-21,False,True,False
C3L-02345-23,False,True,False
C3N-00572-24,False,True,False
C3N-00572-26,False,True,False
C3N-00572-21,False,True,False
C3N-00572-22,False,True,False
C3N-00572-23,False,True,False
C3N-00572-27,False,True,False
C3N-01074-21,False,True,False
C3N-01074-22,False,True,False
C3N-01074-23,False,True,False
C3N-01074-24,False,True,False
C3N-01074-26,False,True,False
C3N-01074-27,False,True,False
C3L-00913-23,False,True,False
C3L-00913-26,False,True,False
C3L-00913-21,False,True,False
C3L-00913-22,False,True,False
C3N-02240-23,False,True,False
C3N-02240-26,False,True,False
C3N-02240-21,False,True,False
C3N-02240-22,False,True,False
C3N-02240-24,False,True,False
C3N-02240-27,False,True,False
C3N-00433-23,False,True,False
C3N-00433-27,False,True,False
