,train,val,test
0,9f905736-f662-41d6-b3ac-16758d_D1_D1,C3N-03222-21,C3L-03984-21
1,5a84eae1-197e-4463-ad65-59becc_D1_D1,C3N-03222-26,C3L-03984-25
2,2f2e5477-42a4-4906-a943-bf7f80_D1_D1,C3N-03222-22,C3L-03984-26
3,C3L-00001-21,C3N-03222-23,C3L-03984-22
4,C3L-00001-26,C3N-00738-21,C3L-03984-23
5,C3L-00009-21,C3N-00738-23,C3L-03984-24
6,C3L-00009-26,C3N-00738-22,C3L-03984-27
7,C3L-00080-21,C3N-00738-24,C3L-03984-28
8,C3L-00080-26,93e30fd5-e57e-4503-a175-863c7d_D1_D1,C3N-00704-21
9,C3L-00083-21,C3N-00959-22,C3N-00704-22
10,C3L-00083-26,C3N-00959-26,C3N-00704-23
11,C3L-00093-21,C3N-00959-21,C3N-00704-24
12,C3L-00093-26,C3N-00959-23,C3N-01405-21
13,C3L-00094-21,C3N-00959-27,C3N-01405-26
14,C3L-00094-26,C3N-00580-23,C3N-01405-27
15,C3L-00140-22,C3N-00580-26,C3N-01405-22
16,C3L-00140-26,C3N-00580-21,C3N-01405-23
17,C3L-00140-21,C3N-00580-22,C3N-01405-24
18,C3L-00144-21,C3N-00580-24,C3N-02281-22
19,C3L-00144-26,C3N-00580-27,C3N-02281-23
20,C3L-00263-24,C3L-02654-22,C3N-02281-24
21,C3L-00263-25,C3L-02654-26,C3N-02158-24
22,C3L-00263-28,C3L-02654-27,C3N-02158-26
23,C3L-00263-21,C3L-02654-28,C3N-02158-21
24,C3L-00263-22,C3L-02654-21,C3N-02158-22
25,C3L-00263-23,C3L-02654-23,C3N-02158-23
26,C3L-00263-26,C3L-02654-24,C3N-02158-27
27,C3L-00263-27,C3L-02654-25,C3N-04180-21
28,C3L-00279-22,C3N-00559-21,C3N-04180-30
29,C3L-00279-23,C3N-00559-26,C3N-00294-22
30,C3L-00279-25,C3N-00559-22,C3N-00294-21
31,C3L-00279-21,C3N-00559-23,C3N-00294-23
32,C3L-00279-24,C3N-00559-24,C3N-00294-24
33,C3L-00279-26,C3N-00559-27,C3N-00294-25
34,C3L-00368-21,C3N-02149-22,C3N-02145-23
35,C3L-00368-26,C3N-02149-26,C3N-02145-27
36,C3L-00368-22,C3N-02149-21,C3N-02145-21
37,C3L-00422-21,C3N-02149-23,C3N-02145-22
38,C3L-00422-22,C3N-02149-24,C3N-02145-24
39,C3L-00422-25,C3N-02149-27,C3N-02145-26
40,C3L-00422-23,C3N-02090-23,C3N-01023-24
41,C3L-00422-24,C3N-02090-26,C3N-01023-26
42,C3L-00422-26,C3N-02090-21,C3N-01023-21
43,C3L-00444-23,C3N-02090-22,C3N-01023-22
44,C3L-00444-28,C3N-02090-27,C3N-01023-23
45,C3L-00444-21,C3N-01413-21,C3N-01023-27
46,C3L-00444-22,C3N-01413-26,C3N-03210-22
47,C3L-00444-26,C3N-01413-22,C3N-03210-23
48,C3L-00444-27,C3N-01413-23,C3N-03210-21
49,C3L-00446-21,C3N-01413-24,C3N-00175-22
50,C3L-00446-25,C3N-01413-27,C3N-00175-26
51,C3L-00446-22,C3N-03238-21,C3N-00175-21
52,C3L-00446-23,C3N-03238-26,C3N-00175-23
53,C3L-00446-24,C3N-03238-22,C3N-00175-24
54,C3L-00446-26,C3N-03238-23,C3N-00175-27
55,C3L-00446-27,C3N-02828-21,C3N-03921-22
56,C3L-00510-22,C3N-02828-26,C3N-03921-26
57,C3L-00510-23,C3N-02828-22,C3N-03921-21
58,C3L-00510-24,C3N-02828-23,C3N-03921-23
59,C3L-00510-21,C3N-02828-24,C3L-00095-21
60,C3L-00510-25,C3N-02828-27,C3L-00095-26
61,C3L-00510-26,C3L-03969-23,C3L-00095-22
62,C3L-00604-21,C3L-03969-24,C3L-00095-23
63,C3L-00604-26,C3L-03969-25,C3N-02588-21
