,train,val,test
0,93e30fd5-e57e-4503-a175-863c7d_D1_D1,C3L-03976-25,C3N-02090-23
1,5a84eae1-197e-4463-ad65-59becc_D1_D1,C3L-03976-26,C3N-02090-26
2,2f2e5477-42a4-4906-a943-bf7f80_D1_D1,C3L-03976-21,C3N-02090-21
3,C3L-00001-21,C3L-03976-22,C3N-02090-22
4,C3L-00001-26,C3L-03976-23,C3N-02090-27
5,C3L-00009-21,C3L-03976-24,C3L-02958-21
6,C3L-00009-26,C3L-03976-27,C3L-02958-26
7,C3L-00080-21,C3L-03976-28,C3L-02957-22
8,C3L-00080-26,C3N-00580-23,C3L-02957-26
9,C3L-00083-21,C3N-00580-26,C3L-02957-21
10,C3L-00083-26,C3N-00580-21,C3L-02957-23
11,C3L-00093-21,C3N-00580-22,C3N-02380-21
12,C3L-00093-26,C3N-00580-24,C3N-02380-22
13,C3L-00094-21,C3N-00580-27,C3N-02380-23
14,C3L-00094-26,C3L-03717-21,C3N-03080-22
15,C3L-00095-21,C3L-03717-22,C3N-03080-23
16,C3L-00095-26,C3N-00217-22,C3N-03080-21
17,C3L-00095-22,C3N-00217-24,C3L-02559-21
18,C3L-00095-23,C3N-00217-26,C3L-02559-26
19,C3L-00140-22,C3N-00217-21,C3N-01021-21
20,C3L-00140-26,C3N-00217-23,C3N-01021-26
21,C3L-00140-21,C3N-00217-27,C3N-01021-27
22,C3L-00144-21,C3N-02141-24,C3N-01021-22
23,C3L-00144-26,C3N-02141-26,C3N-01021-23
24,C3L-00263-24,C3N-02141-21,C3N-01021-24
25,C3L-00263-25,C3N-02141-22,C3N-02529-21
26,C3L-00263-28,C3N-02141-23,C3N-02529-22
27,C3L-00263-21,C3N-02141-27,C3N-02529-23
28,C3L-00263-22,C3N-03074-22,C3N-01072-22
29,C3L-00263-23,C3N-03074-23,C3N-01072-26
30,C3L-00263-26,C3N-03074-21,C3N-01072-21
31,C3L-00263-27,C3N-01410-22,C3N-01072-23
32,C3L-00279-22,C3N-01410-27,C3N-01072-24
33,C3L-00279-23,C3N-01410-21,C3N-01072-27
34,C3L-00279-25,C3N-01410-23,C3L-01632-22
35,C3L-00279-21,C3N-01410-24,C3L-01632-26
36,C3L-00279-24,C3N-01410-26,C3L-01632-21
37,C3L-00279-26,C3N-02718-23,C3L-01632-23
38,C3L-00368-21,C3N-02718-26,C3N-02240-23
39,C3L-00368-26,C3N-02718-21,C3N-02240-26
40,C3L-00368-22,C3N-02718-22,C3N-02240-21
41,C3L-00412-21,C3N-00959-22,C3N-02240-22
42,C3L-00412-26,C3N-00959-26,C3N-02240-24
43,C3L-00422-21,C3N-00959-21,C3N-02240-27
44,C3L-00422-22,C3N-00959-23,C3N-01074-21
45,C3L-00422-25,C3N-00959-27,C3N-01074-22
46,C3L-00422-23,C3L-02365-21,C3N-01074-23
47,C3L-00422-24,C3L-02365-23,C3N-01074-24
48,C3L-00422-26,C3L-02365-22,C3N-01074-26
49,C3L-00444-23,C3L-02365-24,C3N-01074-27
50,C3L-00444-28,C3L-02365-25,C3N-02916-23
51,C3L-00444-21,C3N-02000-21,C3N-02916-26
52,C3L-00444-22,C3N-02000-23,C3N-02916-21
53,C3L-00444-26,C3N-02000-22,C3N-02916-22
54,C3L-00444-27,C3L-04031-25,C3N-02916-24
55,C3L-00446-21,C3L-04031-26,C3N-02916-27
56,C3L-00446-25,C3L-04031-21,C3N-02143-23
57,C3L-00446-22,C3L-04031-22,C3N-02143-26
58,C3L-00446-23,C3L-04031-23,C3N-02143-21
59,C3L-00446-24,C3L-04031-24,C3N-02143-22
60,C3L-00446-26,C3L-04031-27,C3N-02143-24
61,C3L-00446-27,C3L-04031-28,C3N-02143-27
62,C3L-00510-22,C3N-01408-22,C3N-02423-21
63,C3L-00510-23,C3N-01408-27,C3N-02423-22
64,C3L-00510-24,C3N-01408-21,C3N-02423-23
65,C3L-00510-21,C3N-01408-23,C3N-00551-24
66,C3L-00510-25,C3N-01408-24,C3N-00551-26
67,C3L-00510-26,C3N-01408-26,C3N-00551-21
68,C3L-00604-21,C3L-02219-21,C3N-00551-22
69,C3L-00604-26,C3L-02219-26,C3N-00551-23
70,C3L-00604-22,C3L-02219-22,C3N-00551-27
71,C3L-00604-23,9f905736-f662-41d6-b3ac-16758d_D1_D1,C3N-01489-22
72,C3L-00893-22,C3N-00550-22,C3N-01489-27
73,C3L-00893-26,C3N-00550-26,C3N-01489-21
74,C3L-00893-21,C3N-00550-21,C3N-01489-23
75,C3L-00893-23,C3N-00550-23,C3N-01489-24
76,C3L-00893-24,C3N-00550-24,C3N-01489-26
77,C3L-00893-25,C3N-00550-27,C3N-02003-21
78,C3L-00913-23,C3L-02129-23,C3N-02003-22
