,train,val,test
0,9f905736-f662-41d6-b3ac-16758d_D1_D1,C3L-02169-21,C3N-00546-21
1,93e30fd5-e57e-4503-a175-863c7d_D1_D1,C3L-02169-26,C3N-00546-26
2,5a84eae1-197e-4463-ad65-59becc_D1_D1,C3L-02169-22,C3N-00546-22
3,2f2e5477-42a4-4906-a943-bf7f80_D1_D1,C3L-02169-23,C3N-00546-23
4,C3L-00009-21,C3L-02169-24,C3N-00546-24
5,C3L-00009-26,C3L-02169-25,C3N-00546-27
6,C3L-00080-21,C3N-02948-21,C3N-01408-22
7,C3L-00080-26,C3N-02948-22,C3N-01408-27
8,C3L-00094-21,C3N-02948-26,C3N-01408-21
9,C3L-00094-26,C3N-02948-23,C3N-01408-23
10,C3L-00144-21,C3N-02948-27,C3N-01408-24
11,C3L-00144-26,C3N-01842-21,C3N-01408-26
12,C3L-00263-24,C3N-01842-22,C3N-02380-21
13,C3L-00263-25,C3N-01842-23,C3N-02380-22
14,C3L-00263-28,C3N-01842-26,C3N-02380-23
15,C3L-00263-21,C3N-00580-23,C3L-02549-22
16,C3L-00263-22,C3N-00580-26,C3L-02549-26
17,C3L-00263-23,C3N-00580-21,C3L-02549-21
18,C3L-00263-26,C3N-00580-22,C3N-01489-22
19,C3L-00263-27,C3N-00580-24,C3N-01489-27
20,C3L-00412-21,C3N-00580-27,C3N-01489-21
21,C3L-00412-26,C3N-03054-21,C3N-01489-23
22,C3L-00446-21,C3N-03054-23,C3N-01489-24
23,C3L-00446-25,C3N-03054-22,C3N-01489-26
24,C3L-00446-22,C3N-01030-23,C3L-00973-23
25,C3L-00446-23,C3N-01030-26,C3L-00973-27
26,C3L-00446-24,C3N-01030-21,C3L-00973-21
27,C3L-00446-26,C3N-01030-22,C3L-00973-22
28,C3L-00446-27,C3N-01030-24,C3L-00973-24
29,C3L-00893-22,C3N-01030-27,C3L-00973-25
30,C3L-00893-26,C3L-02643-21,C3L-00973-28
31,C3L-00893-21,C3L-02643-22,C3L-00140-22
32,C3L-00893-23,C3L-02643-27,C3L-00140-26
33,C3L-00893-24,C3L-02643-23,C3L-00140-21
34,C3L-00893-25,C3L-02643-24,C3N-03765-27
35,C3L-00913-23,C3L-02643-25,C3N-03765-29
36,C3L-00913-26,C3L-02643-26,C3N-02916-23
37,C3L-00913-21,C3N-02142-26,C3N-02916-26
38,C3L-00913-22,C3N-02142-21,C3N-02916-21
39,C3L-01683-26,C3N-02142-22,C3N-02916-22
40,C3L-01683-27,C3N-02142-24,C3N-02916-24
41,C3L-01683-29,C3N-02142-27,C3N-02916-27
42,C3L-01683-28,C3N-03764-22,C3N-01022-22
43,C3L-01862-21,C3N-03764-29,C3N-01022-26
44,C3L-01862-22,C3N-01405-21,C3N-01022-21
45,C3L-01862-23,C3N-01405-26,C3N-01022-23
46,C3L-01862-26,C3N-01405-27,C3N-01022-24
47,C3L-02129-23,C3N-01405-22,C3N-01022-27
48,C3L-02129-21,C3N-01405-23,C3N-03233-23
49,C3L-02129-24,C3N-01405-24,C3N-03233-26
50,C3L-02129-22,C3N-00167-22,C3N-03233-21
51,C3L-02219-21,C3N-00167-26,C3N-03233-22
52,C3L-02219-26,C3N-00167-21,C3L-00083-21
53,C3L-02219-22,C3N-00167-23,C3L-00083-26
54,C3L-02350-22,C3N-00167-24,C3N-00169-23
55,C3L-02350-26,C3N-00167-27,C3N-00169-26
56,C3L-02508-22,C3L-02165-21,C3N-00169-21
57,C3L-02508-24,C3L-02165-24,C3N-00169-22
58,C3L-02508-21,C3L-02165-22,C3N-00169-24
59,C3L-02508-23,C3L-02165-23,C3N-00169-27
60,C3L-02508-25,C3L-02165-25,C3N-00578-24
61,C3L-02508-26,C3L-00095-21,C3N-00578-26
62,C3L-02601-21,C3L-00095-26,C3N-00578-21
63,C3L-02601-26,C3L-00095-22,C3N-00578-22
64,C3L-02616-25,C3L-00095-23,C3N-00578-23
65,C3L-02616-26,C3N-00556-23,C3N-00578-27
66,C3L-02616-21,C3N-00556-26,C3L-02513-23
67,C3L-02616-22,C3N-00556-21,C3L-02513-24
68,C3L-02616-23,C3N-00556-22,C3L-02513-21
69,C3L-02616-24,C3N-00556-24,C3L-02513-22
70,C3L-02616-27,C3N-00556-27,C3L-02513-25
71,C3L-02616-28,C3N-00737-21,C3N-03420-22
72,C3L-02661-21,C3N-00737-23,C3N-03420-29
73,C3L-02661-26,C3N-00737-26,C3N-03420-21
74,C3L-02661-22,C3N-00737-22,C3N-02529-21
75,C3L-02661-23,C3N-00737-27,C3N-02529-22
76,C3L-02661-24,C3N-03921-22,C3N-02529-23
77,C3L-02661-25,C3N-03921-26,C3L-02348-22
78,C3L-02661-27,C3N-03921-21,C3L-02348-26
79,C3L-02958-21,C3N-03921-23,C3L-02348-21
80,C3L-02958-26,C3L-00368-21,C3L-02365-21
81,C3L-02967-21,C3L-00368-26,C3L-02365-23
82,C3L-02967-26,C3L-00368-22,C3L-02365-22
83,C3L-03462-24,C3L-01682-21,C3L-02365-24
84,C3L-03462-21,C3L-01682-23,C3L-02365-25
85,C3L-03462-22,C3L-01682-24,C3N-04168-21
86,C3L-03462-23,C3L-01682-22,C3N-04168-26
87,C3L-03642-21,C3L-02345-22,C3N-04168-22
88,C3L-03642-22,C3L-02345-26,C3N-04168-23
89,C3L-03679-22,C3L-02345-21,C3N-02067-21
90,C3L-03679-21,C3L-02345-23,C3N-02067-22
91,C3L-03721-21,C3L-02515-23,C3N-02067-23
92,C3L-03721-22,C3L-02515-24,C3L-01890-22
93,C3L-03969-23,C3L-02515-21,C3L-01890-26
94,C3L-03969-24,C3L-02515-22,C3N-02145-23
95,C3L-03969-25,C3L-02515-25,C3N-02145-27
96,C3L-03969-26,C3N-03212-21,C3N-02145-21
97,C3L-03969-27,C3N-03212-23,C3N-02145-22
98,C3L-03969-28,C3N-03212-22,C3N-02145-24
99,C3L-03969-21,C3L-02654-22,C3N-02145-26
100,C3L-03969-22,C3L-02654-26,
101,C3L-03976-25,C3L-02654-27,
102,C3L-03976-26,C3L-02654-28,
103,C3L-03976-21,C3L-02654-21,
104,C3L-03976-22,C3L-02654-23,
105,C3L-03976-23,C3L-02654-24,
106,C3L-03976-24,C3L-02654-25,
107,C3L-03976-27,C3L-01330-21,
108,C3L-03976-28,C3L-01330-22,
109,C3L-03984-21,C3L-01330-24,
110,C3L-03984-25,C3L-01330-23,
111,C3L-03984-26,C3L-01330-25,
112,C3L-03984-22,C3L-01330-26,
113,C3L-03984-23,,
114,C3L-03984-24,,
115,C3L-03984-27,,
116,C3L-03984-28,,
117,C3L-03985-23,,
118,C3L-03985-24,,
119,C3L-03985-26,,
120,C3L-03985-28,,
121,C3L-03985-21,,
122,C3L-03985-22,,
123,C3L-03985-25,,
124,C3L-03985-27,,
125,C3L-04033-21,,
126,C3L-04033-22,,
127,C3L-04033-27,,
128,C3L-04033-23,,
129,C3L-04033-24,,
130,C3L-04033-25,,
131,C3L-04033-26,,
132,C3L-04033-28,,
133,C3L-04037-23,,
134,C3L-04037-24,,
135,C3L-04037-26,,
136,C3L-04037-21,,
137,C3L-04037-22,,
138,C3L-04037-25,,
139,C3L-04037-27,,
140,C3L-04037-28,,
141,C3L-04040-21,,
142,C3L-04040-22,,
143,C3L-04040-23,,
144,C3L-04040-24,,
145,C3L-04040-25,,
146,C3L-04040-26,,
147,C3L-04040-27,,
148,C3L-04040-28,,
149,C3L-04365-22,,
150,C3L-04365-24,,
151,C3L-04365-25,,
152,C3L-04365-28,,
153,C3L-04365-21,,
154,C3L-04365-23,,
155,C3L-04365-26,,
156,C3L-04365-27,,
157,C3L-04757-23,,
158,C3L-04757-26,,
159,C3L-04757-21,,
160,C3L-04757-22,,
161,C3L-04757-24,,
162,C3L-04757-25,,
163,C3L-04757-27,,
164,C3L-04757-28,,
165,C3N-00175-22,,
166,C3N-00175-26,,
167,C3N-00175-21,,
168,C3N-00175-23,,
169,C3N-00175-24,,
170,C3N-00175-27,,
171,C3N-00180-22,,
172,C3N-00180-26,,
173,C3N-00180-21,,
174,C3N-00180-23,,
175,C3N-00180-24,,
176,C3N-00180-27,,
177,C3N-00199-22,,
178,C3N-00199-27,,
179,C3N-00199-21,,
180,C3N-00199-23,,
181,C3N-00199-26,,
182,C3N-00203-23,,
183,C3N-00203-27,,
184,C3N-00203-21,,
185,C3N-00203-22,,
186,C3N-00203-24,,
187,C3N-00203-26,,
188,C3N-00293-24,,
189,C3N-00293-25,,
190,C3N-00293-21,,
191,C3N-00293-22,,
192,C3N-00293-23,,
193,C3N-00294-22,,
194,C3N-00294-21,,
195,C3N-00294-23,,
196,C3N-00294-24,,
197,C3N-00294-25,,
198,C3N-00433-23,,
199,C3N-00433-27,,
200,C3N-00433-21,,
201,C3N-00433-22,,
202,C3N-00433-24,,
203,C3N-00433-25,,
204,C3N-00433-26,,
205,C3N-00545-21,,
206,C3N-00545-23,,
207,C3N-00545-26,,
208,C3N-00545-22,,
209,C3N-00545-24,,
210,C3N-00545-27,,
211,C3N-00547-21,,
212,C3N-00547-26,,
213,C3N-00547-22,,
214,C3N-00547-23,,
215,C3N-00547-24,,
216,C3N-00547-27,,
217,C3N-00549-23,,
218,C3N-00549-26,,
219,C3N-00549-27,,
220,C3N-00549-21,,
221,C3N-00549-22,,
222,C3N-00549-24,,
223,C3N-00551-24,,
224,C3N-00551-26,,
225,C3N-00551-21,,
226,C3N-00551-22,,
227,C3N-00551-23,,
228,C3N-00551-27,,
229,C3N-00560-22,,
230,C3N-00560-26,,
231,C3N-00560-21,,
232,C3N-00560-23,,
233,C3N-00560-24,,
234,C3N-00560-27,,
235,C3N-00574-21,,
236,C3N-00574-26,,
237,C3N-00574-27,,
238,C3N-00574-22,,
239,C3N-00574-23,,
240,C3N-00574-24,,
241,C3N-00579-22,,
242,C3N-00579-26,,
243,C3N-00579-21,,
244,C3N-00579-23,,
245,C3N-00579-24,,
246,C3N-00579-27,,
247,C3N-00959-22,,
248,C3N-00959-26,,
249,C3N-00959-21,,
250,C3N-00959-23,,
251,C3N-00959-27,,
252,C3N-01016-22,,
253,C3N-01016-26,,
254,C3N-01016-21,,
255,C3N-01016-23,,
256,C3N-01016-24,,
257,C3N-01016-27,,
258,C3N-01019-23,,
259,C3N-01019-26,,
260,C3N-01019-21,,
261,C3N-01019-22,,
262,C3N-01019-24,,
263,C3N-01019-27,,
264,C3N-01023-24,,
265,C3N-01023-26,,
266,C3N-01023-21,,
267,C3N-01023-22,,
268,C3N-01023-23,,
269,C3N-01023-27,,
270,C3N-01071-23,,
271,C3N-01071-26,,
272,C3N-01071-21,,
273,C3N-01071-22,,
274,C3N-01071-24,,
275,C3N-01071-27,,
276,C3N-01072-22,,
277,C3N-01072-26,,
278,C3N-01072-21,,
279,C3N-01072-23,,
280,C3N-01072-24,,
281,C3N-01072-27,,
282,C3N-01074-21,,
283,C3N-01074-22,,
284,C3N-01074-23,,
285,C3N-01074-24,,
286,C3N-01074-26,,
287,C3N-01074-27,,
288,C3N-01410-22,,
289,C3N-01410-27,,
290,C3N-01410-21,,
291,C3N-01410-23,,
292,C3N-01410-24,,
293,C3N-01410-26,,
294,C3N-01414-24,,
295,C3N-01414-26,,
296,C3N-01414-21,,
297,C3N-01414-22,,
298,C3N-01414-23,,
299,C3N-01414-27,,
300,C3N-01415-21,,
301,C3N-01415-27,,
302,C3N-01415-22,,
303,C3N-01415-23,,
304,C3N-01415-24,,
305,C3N-01415-26,,
306,C3N-01417-24,,
307,C3N-01417-26,,
308,C3N-01417-21,,
309,C3N-01417-22,,
310,C3N-01417-23,,
311,C3N-01417-27,,
312,C3N-01419-23,,
313,C3N-01419-26,,
314,C3N-01419-21,,
